order_id,customer_id,status,amount,items,created_at,updated_at
ORD_000401,CUST_9328,pending,1164.96,4,2026-01-09 17:30:00,2026-01-09 17:30:00
ORD_000402,CUST_7347,pending,449.98,2,2026-01-09 10:06:00,2026-01-09 10:06:00
ORD_000403,CUST_5067,pending,679.97,3,2026-01-09 19:48:00,2026-01-09 19:48:00
ORD_000404,CUST_3263,pending,889.97,3,2026-01-09 20:08:00,2026-01-09 20:08:00
ORD_000405,CUST_6143,pending,619.96,4,2026-01-09 16:55:00,2026-01-09 16:55:00
ORD_000406,CUST_6657,pending,389.98,2,2026-01-09 12:43:00,2026-01-09 12:43:00
ORD_000407,CUST_9888,pending,499.98,2,2026-01-09 10:32:00,2026-01-09 10:32:00
ORD_000408,CUST_7839,pending,149.97,3,2026-01-09 17:36:00,2026-01-09 17:36:00
ORD_000409,CUST_7240,pending,1169.97,3,2026-01-09 09:01:00,2026-01-09 09:01:00
ORD_000410,CUST_3636,pending,1999.98,2,2026-01-09 12:48:00,2026-01-09 12:48:00
ORD_000411,CUST_4342,pending,1449.97,3,2026-01-09 20:18:00,2026-01-09 20:18:00
ORD_000412,CUST_4675,pending,399.99,1,2026-01-09 15:06:00,2026-01-09 15:06:00
ORD_000413,CUST_7251,pending,249.96,4,2026-01-09 18:03:00,2026-01-09 18:03:00
ORD_000414,CUST_5117,pending,584.96,4,2026-01-09 08:00:00,2026-01-09 08:00:00
ORD_000415,CUST_4695,pending,334.98,2,2026-01-09 15:53:00,2026-01-09 15:53:00
ORD_000416,CUST_4170,pending,414.97,3,2026-01-09 20:46:00,2026-01-09 20:46:00
ORD_000417,CUST_9418,pending,1249.97,3,2026-01-09 10:47:00,2026-01-09 10:47:00
ORD_000418,CUST_5329,pending,399.99,1,2026-01-09 14:17:00,2026-01-09 14:17:00
ORD_000419,CUST_8640,pending,269.98,2,2026-01-09 08:21:00,2026-01-09 08:21:00
ORD_000420,CUST_5934,pending,1199.98,2,2026-01-09 17:03:00,2026-01-09 17:03:00
ORD_000421,CUST_4012,pending,1149.96,4,2026-01-09 16:14:00,2026-01-09 16:14:00
ORD_000422,CUST_9897,pending,34.99,1,2026-01-09 10:26:00,2026-01-09 10:26:00
ORD_000423,CUST_4579,pending,1579.96,4,2026-01-09 13:18:00,2026-01-09 13:18:00
ORD_000424,CUST_8301,pending,1519.96,4,2026-01-09 18:22:00,2026-01-09 18:22:00
ORD_000425,CUST_1653,pending,499.98,2,2026-01-09 17:15:00,2026-01-09 17:15:00
ORD_000426,CUST_5633,pending,584.97,3,2026-01-09 12:34:00,2026-01-09 12:34:00
ORD_000427,CUST_9426,pending,199.99,1,2026-01-09 20:23:00,2026-01-09 20:23:00
ORD_000428,CUST_3742,pending,839.96,4,2026-01-09 09:06:00,2026-01-09 09:06:00
ORD_000429,CUST_4492,pending,299.99,1,2026-01-09 11:42:00,2026-01-09 11:42:00
ORD_000430,CUST_8130,pending,449.96,4,2026-01-09 19:49:00,2026-01-09 19:49:00
ORD_000431,CUST_8523,pending,34.99,1,2026-01-09 10:01:00,2026-01-09 10:01:00
ORD_000432,CUST_2154,pending,2149.97,3,2026-01-09 12:35:00,2026-01-09 12:35:00
ORD_000433,CUST_7626,pending,249.98,2,2026-01-09 15:40:00,2026-01-09 15:40:00
ORD_000434,CUST_2036,pending,1949.96,4,2026-01-09 19:39:00,2026-01-09 19:39:00
ORD_000435,CUST_9238,pending,34.99,1,2026-01-09 09:22:00,2026-01-09 09:22:00
ORD_000436,CUST_2417,pending,89.99,1,2026-01-09 18:19:00,2026-01-09 18:19:00
ORD_000437,CUST_8765,pending,484.97,3,2026-01-09 18:01:00,2026-01-09 18:01:00
ORD_000438,CUST_9941,pending,229.98,2,2026-01-09 14:50:00,2026-01-09 14:50:00
ORD_000439,CUST_7113,pending,649.97,3,2026-01-09 20:55:00,2026-01-09 20:55:00
ORD_000440,CUST_3019,pending,79.99,1,2026-01-09 16:09:00,2026-01-09 16:09:00
ORD_000441,CUST_9800,pending,999.99,1,2026-01-09 17:25:00,2026-01-09 17:25:00
ORD_000442,CUST_6633,pending,399.99,1,2026-01-09 19:47:00,2026-01-09 19:47:00
ORD_000443,CUST_3637,pending,349.98,2,2026-01-09 16:09:00,2026-01-09 16:09:00
ORD_000444,CUST_3971,pending,209.98,2,2026-01-09 11:07:00,2026-01-09 11:07:00
ORD_000445,CUST_2198,pending,119.99,1,2026-01-09 16:29:00,2026-01-09 16:29:00
ORD_000446,CUST_6420,pending,539.97,3,2026-01-09 17:31:00,2026-01-09 17:31:00
ORD_000447,CUST_4170,pending,599.97,3,2026-01-09 17:04:00,2026-01-09 17:04:00
ORD_000448,CUST_3496,pending,749.97,3,2026-01-09 19:37:00,2026-01-09 19:37:00
ORD_000449,CUST_4629,pending,469.97,3,2026-01-09 13:15:00,2026-01-09 13:15:00
ORD_000450,CUST_8296,pending,1189.96,4,2026-01-09 15:29:00,2026-01-09 15:29:00
ORD_000278,CUST_9813,confirmed,439.97,3,2026-01-06 10:48:00,2026-01-09 14:51:00
ORD_000250,CUST_6781,delivered,1479.96,4,2026-01-05 11:37:00,2026-01-09 09:30:00
ORD_000347,CUST_2412,confirmed,454.97,3,2026-01-07 08:15:00,2026-01-09 15:13:00
ORD_000380,CUST_6094,confirmed,399.99,1,2026-01-08 20:19:00,2026-01-09 18:53:00
ORD_000121,CUST_1977,shipped,479.96,4,2026-01-03 10:04:00,2026-01-09 11:02:00
ORD_000169,CUST_8048,delivered,569.97,3,2026-01-04 16:38:00,2026-01-09 17:10:00
ORD_000096,CUST_6355,delivered,1399.98,2,2026-01-02 11:29:00,2026-01-09 16:02:00
ORD_000235,CUST_3981,shipped,854.96,4,2026-01-05 18:37:00,2026-01-09 10:03:00
ORD_000147,CUST_2121,shipped,669.96,4,2026-01-03 16:02:00,2026-01-09 22:11:00
ORD_000373,CUST_6343,confirmed,399.99,1,2026-01-08 14:35:00,2026-01-09 14:38:00
ORD_000180,CUST_1430,shipped,319.97,3,2026-01-04 20:52:00,2026-01-09 18:01:00
ORD_000224,CUST_6150,confirmed,1199.97,3,2026-01-05 13:25:00,2026-01-09 19:42:00
ORD_000093,CUST_3091,delivered,369.97,3,2026-01-02 15:58:00,2026-01-09 09:13:00
ORD_000092,CUST_7371,delivered,139.98,2,2026-01-02 15:01:00,2026-01-09 15:55:00
ORD_000031,CUST_4608,delivered,79.99,1,2026-01-01 11:37:00,2026-01-09 11:53:00
ORD_000357,CUST_7151,confirmed,1239.97,3,2026-01-08 13:10:00,2026-01-09 10:50:00
ORD_000043,CUST_8973,delivered,459.96,4,2026-01-01 18:45:00,2026-01-09 20:11:00
ORD_000305,CUST_9109,shipped,549.98,2,2026-01-07 16:32:00,2026-01-09 16:16:00
ORD_000194,CUST_6928,shipped,1819.96,4,2026-01-04 19:58:00,2026-01-09 18:21:00
ORD_000049,CUST_7484,delivered,324.97,3,2026-01-01 11:16:00,2026-01-09 17:37:00
ORD_000397,CUST_8892,cancelled,249.97,3,2026-01-08 18:06:00,2026-01-09 14:24:00
ORD_000222,CUST_7001,delivered,149.99,1,2026-01-05 11:49:00,2026-01-09 08:12:00
ORD_000376,CUST_6633,confirmed,34.99,1,2026-01-08 16:56:00,2026-01-09 22:32:00
ORD_000374,CUST_9561,confirmed,1279.97,3,2026-01-08 19:39:00,2026-01-09 21:09:00
ORD_000339,CUST_1894,confirmed,539.97,3,2026-01-07 14:18:00,2026-01-09 10:30:00
ORD_000153,CUST_7686,shipped,534.96,4,2026-01-04 15:39:00,2026-01-09 17:02:00
ORD_000282,CUST_4555,shipped,149.99,1,2026-01-06 20:37:00,2026-01-09 16:32:00
ORD_000297,CUST_5697,confirmed,79.99,1,2026-01-06 12:34:00,2026-01-09 09:30:00
ORD_000203,CUST_8489,confirmed,1639.96,4,2026-01-05 14:40:00,2026-01-09 22:38:00
ORD_000240,CUST_1674,delivered,334.98,2,2026-01-05 17:21:00,2026-01-09 08:57:00
ORD_000143,CUST_8213,delivered,949.96,4,2026-01-03 09:55:00,2026-01-09 18:41:00
ORD_000335,CUST_8248,confirmed,724.96,4,2026-01-07 17:43:00,2026-01-09 14:23:00
ORD_000354,CUST_8179,confirmed,34.99,1,2026-01-08 08:24:00,2026-01-09 19:33:00
ORD_000359,CUST_8113,confirmed,49.99,1,2026-01-08 18:10:00,2026-01-09 20:30:00
ORD_000106,CUST_4155,shipped,214.97,3,2026-01-03 09:46:00,2026-01-09 14:22:00
ORD_000300,CUST_8520,confirmed,609.97,3,2026-01-06 13:25:00,2026-01-09 19:58:00
ORD_000281,CUST_1647,delivered,1304.96,4,2026-01-06 12:24:00,2026-01-09 19:36:00
ORD_000355,CUST_2661,cancelled,769.96,4,2026-01-08 16:24:00,2026-01-09 10:16:00
