order_id,customer_id,status,amount,items,created_at,updated_at
ORD_000951,CUST_5441,pending,49.99,1,2026-01-20 12:46:00,2026-01-20 12:46:00
ORD_000952,CUST_9572,pending,999.97,3,2026-01-20 10:18:00,2026-01-20 10:18:00
ORD_000953,CUST_5116,pending,319.98,2,2026-01-20 13:33:00,2026-01-20 13:33:00
ORD_000954,CUST_9591,pending,484.96,4,2026-01-20 10:10:00,2026-01-20 10:10:00
ORD_000955,CUST_4074,pending,2199.96,4,2026-01-20 08:19:00,2026-01-20 08:19:00
ORD_000956,CUST_2001,pending,379.98,2,2026-01-20 13:06:00,2026-01-20 13:06:00
ORD_000957,CUST_1231,pending,1499.96,4,2026-01-20 13:40:00,2026-01-20 13:40:00
ORD_000958,CUST_6009,pending,209.98,2,2026-01-20 14:37:00,2026-01-20 14:37:00
ORD_000959,CUST_4319,pending,439.97,3,2026-01-20 16:41:00,2026-01-20 16:41:00
ORD_000960,CUST_4546,pending,79.99,1,2026-01-20 09:46:00,2026-01-20 09:46:00
ORD_000961,CUST_7274,pending,379.97,3,2026-01-20 16:37:00,2026-01-20 16:37:00
ORD_000962,CUST_8756,pending,499.97,3,2026-01-20 20:47:00,2026-01-20 20:47:00
ORD_000963,CUST_3400,pending,184.98,2,2026-01-20 11:05:00,2026-01-20 11:05:00
ORD_000964,CUST_1855,pending,269.98,2,2026-01-20 13:04:00,2026-01-20 13:04:00
ORD_000965,CUST_6359,pending,129.98,2,2026-01-20 18:30:00,2026-01-20 18:30:00
ORD_000966,CUST_7316,pending,309.97,3,2026-01-20 14:49:00,2026-01-20 14:49:00
ORD_000967,CUST_4504,pending,1919.96,4,2026-01-20 17:53:00,2026-01-20 17:53:00
ORD_000968,CUST_8163,pending,319.98,2,2026-01-20 19:09:00,2026-01-20 19:09:00
ORD_000969,CUST_6704,pending,464.96,4,2026-01-20 14:41:00,2026-01-20 14:41:00
ORD_000970,CUST_6668,pending,1399.98,2,2026-01-20 15:49:00,2026-01-20 15:49:00
ORD_000971,CUST_3932,pending,569.96,4,2026-01-20 14:23:00,2026-01-20 14:23:00
ORD_000972,CUST_4193,pending,149.99,1,2026-01-20 13:33:00,2026-01-20 13:33:00
ORD_000973,CUST_7043,pending,79.99,1,2026-01-20 13:06:00,2026-01-20 13:06:00
ORD_000974,CUST_8843,pending,1169.97,3,2026-01-20 18:17:00,2026-01-20 18:17:00
ORD_000975,CUST_1498,pending,1689.96,4,2026-01-20 17:52:00,2026-01-20 17:52:00
ORD_000976,CUST_9938,pending,599.96,4,2026-01-20 18:48:00,2026-01-20 18:48:00
ORD_000977,CUST_3509,pending,999.99,1,2026-01-20 08:39:00,2026-01-20 08:39:00
ORD_000978,CUST_2956,pending,269.98,2,2026-01-20 14:53:00,2026-01-20 14:53:00
ORD_000979,CUST_6148,pending,49.99,1,2026-01-20 19:03:00,2026-01-20 19:03:00
ORD_000980,CUST_4181,pending,119.99,1,2026-01-20 12:54:00,2026-01-20 12:54:00
ORD_000981,CUST_6185,pending,399.99,1,2026-01-20 18:54:00,2026-01-20 18:54:00
ORD_000982,CUST_1232,pending,279.98,2,2026-01-20 13:33:00,2026-01-20 13:33:00
ORD_000983,CUST_3416,pending,1499.96,4,2026-01-20 20:32:00,2026-01-20 20:32:00
ORD_000984,CUST_9281,pending,1139.97,3,2026-01-20 11:44:00,2026-01-20 11:44:00
ORD_000985,CUST_6745,pending,1304.96,4,2026-01-20 12:35:00,2026-01-20 12:35:00
ORD_000986,CUST_2410,pending,399.99,1,2026-01-20 17:53:00,2026-01-20 17:53:00
ORD_000987,CUST_1329,pending,2349.96,4,2026-01-20 13:37:00,2026-01-20 13:37:00
ORD_000988,CUST_2331,pending,124.98,2,2026-01-20 13:29:00,2026-01-20 13:29:00
ORD_000989,CUST_3174,pending,699.98,2,2026-01-20 11:47:00,2026-01-20 11:47:00
ORD_000990,CUST_6169,pending,1184.97,3,2026-01-20 10:36:00,2026-01-20 10:36:00
ORD_000991,CUST_8202,pending,509.96,4,2026-01-20 12:16:00,2026-01-20 12:16:00
ORD_000992,CUST_9569,pending,1799.97,3,2026-01-20 20:41:00,2026-01-20 20:41:00
