order_id,customer_id,status,amount,items,created_at,updated_at
ORD_000501,CUST_3384,pending,1114.97,3,2026-01-11 10:20:00,2026-01-11 10:20:00
ORD_000502,CUST_5970,pending,34.99,1,2026-01-11 14:26:00,2026-01-11 14:26:00
ORD_000503,CUST_4079,pending,489.96,4,2026-01-11 10:49:00,2026-01-11 10:49:00
ORD_000504,CUST_5372,pending,149.99,1,2026-01-11 08:48:00,2026-01-11 08:48:00
ORD_000505,CUST_2302,pending,169.98,2,2026-01-11 08:22:00,2026-01-11 08:22:00
ORD_000506,CUST_7348,pending,619.96,4,2026-01-11 10:54:00,2026-01-11 10:54:00
ORD_000507,CUST_5421,pending,339.96,4,2026-01-11 08:59:00,2026-01-11 08:59:00
ORD_000508,CUST_8197,pending,569.96,4,2026-01-11 10:59:00,2026-01-11 10:59:00
ORD_000509,CUST_7232,pending,589.96,4,2026-01-11 20:02:00,2026-01-11 20:02:00
ORD_000510,CUST_1630,pending,679.97,3,2026-01-11 16:33:00,2026-01-11 16:33:00
ORD_000511,CUST_5025,pending,49.99,1,2026-01-11 08:56:00,2026-01-11 08:56:00
ORD_000512,CUST_5770,pending,1634.96,4,2026-01-11 08:12:00,2026-01-11 08:12:00
ORD_000513,CUST_1893,pending,969.96,4,2026-01-11 14:18:00,2026-01-11 14:18:00
ORD_000514,CUST_9202,pending,349.98,2,2026-01-11 09:46:00,2026-01-11 09:46:00
ORD_000515,CUST_9952,pending,149.99,1,2026-01-11 17:57:00,2026-01-11 17:57:00
ORD_000516,CUST_8433,pending,799.98,2,2026-01-11 08:11:00,2026-01-11 08:11:00
ORD_000517,CUST_3686,pending,1119.98,2,2026-01-11 13:44:00,2026-01-11 13:44:00
ORD_000518,CUST_6946,pending,999.99,1,2026-01-11 19:28:00,2026-01-11 19:28:00
ORD_000519,CUST_9383,pending,79.99,1,2026-01-11 14:46:00,2026-01-11 14:46:00
ORD_000520,CUST_6491,pending,799.98,2,2026-01-11 20:10:00,2026-01-11 20:10:00
ORD_000521,CUST_1840,pending,299.98,2,2026-01-11 20:45:00,2026-01-11 20:45:00
ORD_000522,CUST_3155,pending,724.96,4,2026-01-11 10:07:00,2026-01-11 10:07:00
