order_id,customer_id,status,amount,items,created_at,updated_at
ORD_000351,CUST_6425,pending,449.98,2,2026-01-08 15:09:00,2026-01-08 15:09:00
ORD_000352,CUST_2453,pending,89.99,1,2026-01-08 13:10:00,2026-01-08 13:10:00
ORD_000353,CUST_5205,pending,229.97,3,2026-01-08 09:22:00,2026-01-08 09:22:00
ORD_000354,CUST_8179,pending,34.99,1,2026-01-08 08:24:00,2026-01-08 08:24:00
ORD_000355,CUST_2661,pending,769.96,4,2026-01-08 16:24:00,2026-01-08 16:24:00
ORD_000356,CUST_1547,pending,239.96,4,2026-01-08 15:04:00,2026-01-08 15:04:00
ORD_000357,CUST_7151,pending,1239.97,3,2026-01-08 13:10:00,2026-01-08 13:10:00
ORD_000358,CUST_8909,pending,114.98,2,2026-01-08 09:21:00,2026-01-08 09:21:00
ORD_000359,CUST_8113,pending,49.99,1,2026-01-08 18:10:00,2026-01-08 18:10:00
ORD_000360,CUST_9849,pending,1399.98,2,2026-01-08 11:26:00,2026-01-08 11:26:00
ORD_000361,CUST_9043,pending,1389.97,3,2026-01-08 14:36:00,2026-01-08 14:36:00
ORD_000362,CUST_8869,pending,1999.98,2,2026-01-08 09:18:00,2026-01-08 09:18:00
ORD_000363,CUST_2342,pending,1089.98,2,2026-01-08 18:18:00,2026-01-08 18:18:00
ORD_000364,CUST_2493,pending,969.96,4,2026-01-08 18:16:00,2026-01-08 18:16:00
ORD_000365,CUST_8619,pending,719.96,4,2026-01-08 12:28:00,2026-01-08 12:28:00
ORD_000366,CUST_2584,pending,1179.97,3,2026-01-08 20:44:00,2026-01-08 20:44:00
ORD_000367,CUST_7782,pending,299.99,1,2026-01-08 20:34:00,2026-01-08 20:34:00
ORD_000368,CUST_9773,pending,199.98,2,2026-01-08 16:26:00,2026-01-08 16:26:00
ORD_000369,CUST_9226,pending,659.96,4,2026-01-08 19:02:00,2026-01-08 19:02:00
ORD_000370,CUST_4471,pending,184.98,2,2026-01-08 10:10:00,2026-01-08 10:10:00
ORD_000371,CUST_4308,pending,199.98,2,2026-01-08 18:27:00,2026-01-08 18:27:00
ORD_000372,CUST_2097,pending,209.98,2,2026-01-08 19:58:00,2026-01-08 19:58:00
ORD_000373,CUST_6343,pending,399.99,1,2026-01-08 14:35:00,2026-01-08 14:35:00
ORD_000374,CUST_9561,pending,1279.97,3,2026-01-08 19:39:00,2026-01-08 19:39:00
ORD_000375,CUST_2730,pending,459.96,4,2026-01-08 09:59:00,2026-01-08 09:59:00
ORD_000376,CUST_6633,pending,34.99,1,2026-01-08 16:56:00,2026-01-08 16:56:00
ORD_000377,CUST_7602,pending,519.96,4,2026-01-08 10:17:00,2026-01-08 10:17:00
ORD_000378,CUST_7484,pending,599.98,2,2026-01-08 14:02:00,2026-01-08 14:02:00
ORD_000379,CUST_7102,pending,1349.97,3,2026-01-08 12:57:00,2026-01-08 12:57:00
ORD_000380,CUST_6094,pending,399.99,1,2026-01-08 20:19:00,2026-01-08 20:19:00
ORD_000381,CUST_5923,pending,539.97,3,2026-01-08 11:08:00,2026-01-08 11:08:00
ORD_000382,CUST_8237,pending,769.96,4,2026-01-08 09:12:00,2026-01-08 09:12:00
ORD_000383,CUST_9462,pending,249.98,2,2026-01-08 15:48:00,2026-01-08 15:48:00
ORD_000384,CUST_9303,pending,349.97,3,2026-01-08 12:45:00,2026-01-08 12:45:00
ORD_000385,CUST_4288,pending,1389.96,4,2026-01-08 11:56:00,2026-01-08 11:56:00
ORD_000386,CUST_6904,pending,89.99,1,2026-01-08 15:03:00,2026-01-08 15:03:00
ORD_000387,CUST_3029,pending,209.98,2,2026-01-08 16:25:00,2026-01-08 16:25:00
ORD_000388,CUST_8308,pending,89.99,1,2026-01-08 15:38:00,2026-01-08 15:38:00
ORD_000389,CUST_6640,pending,249.98,2,2026-01-08 16:22:00,2026-01-08 16:22:00
ORD_000390,CUST_5670,pending,209.98,2,2026-01-08 19:05:00,2026-01-08 19:05:00
ORD_000391,CUST_4511,pending,399.99,1,2026-01-08 10:54:00,2026-01-08 10:54:00
ORD_000392,CUST_7709,pending,599.98,2,2026-01-08 12:41:00,2026-01-08 12:41:00
ORD_000393,CUST_1145,pending,119.99,1,2026-01-08 20:43:00,2026-01-08 20:43:00
ORD_000394,CUST_6004,pending,1799.96,4,2026-01-08 12:38:00,2026-01-08 12:38:00
ORD_000395,CUST_8646,pending,849.97,3,2026-01-08 12:13:00,2026-01-08 12:13:00
ORD_000396,CUST_9380,pending,819.97,3,2026-01-08 09:00:00,2026-01-08 09:00:00
ORD_000397,CUST_8892,pending,249.97,3,2026-01-08 18:06:00,2026-01-08 18:06:00
