order_id,customer_id,status,amount,items,created_at,updated_at
ORD_001051,CUST_6940,pending,474.96,4,2026-01-22 17:38:00,2026-01-22 17:38:00
ORD_001052,CUST_7908,pending,419.98,2,2026-01-22 19:27:00,2026-01-22 19:27:00
ORD_001053,CUST_5519,pending,299.99,1,2026-01-22 20:17:00,2026-01-22 20:17:00
ORD_001054,CUST_2361,pending,999.97,3,2026-01-22 12:22:00,2026-01-22 12:22:00
ORD_001055,CUST_4977,pending,149.99,1,2026-01-22 20:31:00,2026-01-22 20:31:00
ORD_001056,CUST_7157,pending,429.96,4,2026-01-22 19:31:00,2026-01-22 19:31:00
ORD_001057,CUST_2555,pending,1569.96,4,2026-01-22 09:36:00,2026-01-22 09:36:00
ORD_001058,CUST_7911,pending,199.99,1,2026-01-22 11:23:00,2026-01-22 11:23:00
ORD_001059,CUST_9564,pending,1384.96,4,2026-01-22 15:36:00,2026-01-22 15:36:00
ORD_001060,CUST_8074,pending,199.99,1,2026-01-22 20:40:00,2026-01-22 20:40:00
ORD_001061,CUST_6389,pending,89.99,1,2026-01-22 10:01:00,2026-01-22 10:01:00
ORD_001062,CUST_1464,pending,89.99,1,2026-01-22 14:51:00,2026-01-22 14:51:00
ORD_001063,CUST_8307,pending,729.96,4,2026-01-22 11:17:00,2026-01-22 11:17:00
ORD_001064,CUST_5311,pending,399.99,1,2026-01-22 19:40:00,2026-01-22 19:40:00
ORD_001065,CUST_6273,pending,124.98,2,2026-01-22 16:41:00,2026-01-22 16:41:00
ORD_001066,CUST_6763,pending,269.96,4,2026-01-22 09:21:00,2026-01-22 09:21:00
ORD_001067,CUST_7652,pending,799.98,2,2026-01-22 19:05:00,2026-01-22 19:05:00
ORD_001068,CUST_8953,pending,634.97,3,2026-01-22 11:16:00,2026-01-22 11:16:00
ORD_001069,CUST_6288,pending,849.97,3,2026-01-22 10:10:00,2026-01-22 10:10:00
ORD_001070,CUST_9292,pending,149.99,1,2026-01-22 17:19:00,2026-01-22 17:19:00
ORD_001071,CUST_4254,pending,514.97,3,2026-01-22 19:04:00,2026-01-22 19:04:00
ORD_001072,CUST_7629,pending,999.99,1,2026-01-22 17:58:00,2026-01-22 17:58:00
ORD_001073,CUST_7311,pending,949.97,3,2026-01-22 10:58:00,2026-01-22 10:58:00
ORD_001074,CUST_5815,pending,119.99,1,2026-01-22 19:52:00,2026-01-22 19:52:00
ORD_001075,CUST_1668,pending,399.99,1,2026-01-22 11:28:00,2026-01-22 11:28:00
ORD_001076,CUST_9101,pending,379.98,2,2026-01-22 12:01:00,2026-01-22 12:01:00
ORD_001077,CUST_4700,pending,319.98,2,2026-01-22 11:56:00,2026-01-22 11:56:00
ORD_001078,CUST_8917,pending,1479.96,4,2026-01-22 08:54:00,2026-01-22 08:54:00
ORD_001079,CUST_7547,pending,259.96,4,2026-01-22 16:37:00,2026-01-22 16:37:00
ORD_001080,CUST_7065,pending,389.96,4,2026-01-22 12:27:00,2026-01-22 12:27:00
ORD_001081,CUST_3203,pending,799.97,3,2026-01-22 13:04:00,2026-01-22 13:04:00
ORD_001082,CUST_3109,pending,409.97,3,2026-01-22 16:37:00,2026-01-22 16:37:00
ORD_001083,CUST_8794,pending,199.99,1,2026-01-22 20:32:00,2026-01-22 20:32:00
ORD_001084,CUST_4669,pending,359.97,3,2026-01-22 13:45:00,2026-01-22 13:45:00
ORD_001085,CUST_2059,pending,309.96,4,2026-01-22 17:27:00,2026-01-22 17:27:00
ORD_001086,CUST_6695,pending,1049.98,2,2026-01-22 18:03:00,2026-01-22 18:03:00
ORD_001087,CUST_5128,pending,1569.96,4,2026-01-22 19:17:00,2026-01-22 19:17:00
ORD_001088,CUST_3184,pending,34.99,1,2026-01-22 15:27:00,2026-01-22 15:27:00
ORD_001089,CUST_9322,pending,519.96,4,2026-01-22 13:14:00,2026-01-22 13:14:00
ORD_001090,CUST_1867,pending,929.96,4,2026-01-22 08:39:00,2026-01-22 08:39:00
ORD_001091,CUST_7778,pending,1114.97,3,2026-01-22 09:33:00,2026-01-22 09:33:00
ORD_001092,CUST_3938,pending,124.98,2,2026-01-22 17:49:00,2026-01-22 17:49:00
ORD_001093,CUST_6436,pending,1199.98,2,2026-01-22 19:07:00,2026-01-22 19:07:00
ORD_001094,CUST_7347,pending,999.99,1,2026-01-22 14:36:00,2026-01-22 14:36:00
ORD_001095,CUST_3906,pending,719.96,4,2026-01-22 12:22:00,2026-01-22 12:22:00
ORD_001096,CUST_2336,pending,369.96,4,2026-01-22 11:22:00,2026-01-22 11:22:00
ORD_001097,CUST_1969,pending,1139.97,3,2026-01-22 17:03:00,2026-01-22 17:03:00
ORD_001098,CUST_6355,pending,2199.97,3,2026-01-22 08:00:00,2026-01-22 08:00:00
ORD_001099,CUST_4088,pending,999.96,4,2026-01-22 09:11:00,2026-01-22 09:11:00
ORD_001100,CUST_7130,pending,759.96,4,2026-01-22 10:38:00,2026-01-22 10:38:00
ORD_000996,CUST_4575,shipped,79.99,1,2026-01-20 11:16:00,2026-01-22 13:11:00
ORD_000739,CUST_4433,confirmed,1569.96,4,2026-01-15 19:26:00,2026-01-22 21:14:00
