order_id,customer_id,status,amount,items,created_at,updated_at
ORD_000601,CUST_3108,pending,584.97,3,2026-01-13 09:14:00,2026-01-13 09:14:00
ORD_000602,CUST_2287,pending,699.98,2,2026-01-13 11:08:00,2026-01-13 11:08:00
ORD_000603,CUST_1696,pending,1369.96,4,2026-01-13 20:27:00,2026-01-13 20:27:00
ORD_000604,CUST_1971,pending,184.98,2,2026-01-13 16:37:00,2026-01-13 16:37:00
ORD_000605,CUST_3028,pending,1539.96,4,2026-01-13 20:06:00,2026-01-13 20:06:00
ORD_000606,CUST_1479,pending,169.98,2,2026-01-13 18:22:00,2026-01-13 18:22:00
ORD_000607,CUST_6698,pending,149.99,1,2026-01-13 19:17:00,2026-01-13 19:17:00
ORD_000608,CUST_2119,pending,264.97,3,2026-01-13 11:32:00,2026-01-13 11:32:00
ORD_000609,CUST_9664,pending,119.99,1,2026-01-13 20:00:00,2026-01-13 20:00:00
ORD_000610,CUST_9800,pending,234.98,2,2026-01-13 10:57:00,2026-01-13 10:57:00
ORD_000611,CUST_4506,pending,199.99,1,2026-01-13 09:59:00,2026-01-13 09:59:00
ORD_000612,CUST_6813,pending,729.96,4,2026-01-13 10:53:00,2026-01-13 10:53:00
ORD_000613,CUST_8633,pending,214.96,4,2026-01-13 13:07:00,2026-01-13 13:07:00
ORD_000614,CUST_6918,pending,79.99,1,2026-01-13 15:48:00,2026-01-13 15:48:00
ORD_000615,CUST_5646,pending,1479.97,3,2026-01-13 09:24:00,2026-01-13 09:24:00
ORD_000616,CUST_5761,pending,949.96,4,2026-01-13 16:26:00,2026-01-13 16:26:00
ORD_000617,CUST_3937,pending,1319.96,4,2026-01-13 18:23:00,2026-01-13 18:23:00
ORD_000618,CUST_2723,pending,199.99,1,2026-01-13 15:43:00,2026-01-13 15:43:00
ORD_000619,CUST_2666,pending,1499.96,4,2026-01-13 14:44:00,2026-01-13 14:44:00
ORD_000620,CUST_7623,pending,1199.98,2,2026-01-13 13:12:00,2026-01-13 13:12:00
ORD_000621,CUST_9177,pending,89.99,1,2026-01-13 14:46:00,2026-01-13 14:46:00
ORD_000622,CUST_7557,pending,149.97,3,2026-01-13 20:50:00,2026-01-13 20:50:00
ORD_000623,CUST_5569,pending,399.97,3,2026-01-13 15:32:00,2026-01-13 15:32:00
ORD_000624,CUST_9147,pending,184.98,2,2026-01-13 12:31:00,2026-01-13 12:31:00
ORD_000625,CUST_1865,pending,449.98,2,2026-01-13 09:47:00,2026-01-13 09:47:00
ORD_000626,CUST_7269,pending,49.99,1,2026-01-13 08:11:00,2026-01-13 08:11:00
ORD_000627,CUST_9518,pending,1449.97,3,2026-01-13 09:42:00,2026-01-13 09:42:00
ORD_000628,CUST_6629,pending,474.96,4,2026-01-13 12:34:00,2026-01-13 12:34:00
ORD_000629,CUST_2951,pending,199.99,1,2026-01-13 08:27:00,2026-01-13 08:27:00
ORD_000630,CUST_5965,pending,1219.96,4,2026-01-13 10:35:00,2026-01-13 10:35:00
ORD_000631,CUST_8986,pending,199.98,2,2026-01-13 19:24:00,2026-01-13 19:24:00
ORD_000632,CUST_9837,pending,79.99,1,2026-01-13 15:42:00,2026-01-13 15:42:00
ORD_000633,CUST_7189,pending,649.96,4,2026-01-13 15:37:00,2026-01-13 15:37:00
ORD_000634,CUST_3100,pending,1124.97,3,2026-01-13 17:02:00,2026-01-13 17:02:00
ORD_000635,CUST_7235,pending,1434.97,3,2026-01-13 18:21:00,2026-01-13 18:21:00
ORD_000636,CUST_6755,pending,49.99,1,2026-01-13 13:26:00,2026-01-13 13:26:00
ORD_000637,CUST_6113,pending,299.99,1,2026-01-13 11:15:00,2026-01-13 11:15:00
ORD_000638,CUST_5995,pending,199.99,1,2026-01-13 09:55:00,2026-01-13 09:55:00
ORD_000639,CUST_6343,pending,399.99,1,2026-01-13 08:34:00,2026-01-13 08:34:00
ORD_000640,CUST_9433,pending,49.99,1,2026-01-13 14:36:00,2026-01-13 14:36:00
ORD_000641,CUST_7394,pending,669.96,4,2026-01-13 14:36:00,2026-01-13 14:36:00
ORD_000642,CUST_6504,pending,349.97,3,2026-01-13 18:13:00,2026-01-13 18:13:00
ORD_000643,CUST_4305,pending,814.96,4,2026-01-13 13:27:00,2026-01-13 13:27:00
ORD_000644,CUST_5344,pending,1619.96,4,2026-01-13 11:18:00,2026-01-13 11:18:00
ORD_000645,CUST_4700,pending,89.99,1,2026-01-13 17:25:00,2026-01-13 17:25:00
ORD_000646,CUST_6518,pending,34.99,1,2026-01-13 17:06:00,2026-01-13 17:06:00
ORD_000647,CUST_2256,pending,1169.97,3,2026-01-13 11:22:00,2026-01-13 11:22:00
ORD_000648,CUST_7788,pending,469.97,3,2026-01-13 13:12:00,2026-01-13 13:12:00
ORD_000649,CUST_9457,pending,549.96,4,2026-01-13 08:40:00,2026-01-13 08:40:00
ORD_000650,CUST_5389,pending,169.98,2,2026-01-13 19:29:00,2026-01-13 19:29:00
ORD_000585,CUST_5439,confirmed,534.96,4,2026-01-12 10:40:00,2026-01-13 11:54:00
ORD_000531,CUST_5797,confirmed,34.99,1,2026-01-11 16:04:00,2026-01-13 08:58:00
ORD_000573,CUST_3319,confirmed,124.98,2,2026-01-12 09:02:00,2026-01-13 22:58:00
ORD_000477,CUST_3900,confirmed,419.96,4,2026-01-10 19:34:00,2026-01-13 09:59:00
ORD_000548,CUST_8404,confirmed,1124.97,3,2026-01-11 11:23:00,2026-01-13 11:19:00
ORD_000579,CUST_4493,confirmed,529.97,3,2026-01-12 13:53:00,2026-01-13 22:10:00
ORD_000190,CUST_3116,delivered,49.99,1,2026-01-04 14:11:00,2026-01-13 18:20:00
ORD_000525,CUST_4401,confirmed,1439.96,4,2026-01-11 16:17:00,2026-01-13 20:41:00
ORD_000334,CUST_3688,confirmed,79.99,1,2026-01-07 08:39:00,2026-01-13 08:17:00
ORD_000439,CUST_7113,shipped,649.97,3,2026-01-09 20:55:00,2026-01-13 21:49:00
ORD_000491,CUST_1918,delivered,684.96,4,2026-01-10 20:09:00,2026-01-13 15:47:00
ORD_000290,CUST_8550,delivered,119.97,3,2026-01-06 19:31:00,2026-01-13 21:21:00
ORD_000366,CUST_2584,shipped,1179.97,3,2026-01-08 20:44:00,2026-01-13 22:58:00
ORD_000293,CUST_4791,shipped,34.99,1,2026-01-06 14:08:00,2026-01-13 21:10:00
ORD_000403,CUST_5067,shipped,679.97,3,2026-01-09 19:48:00,2026-01-13 16:04:00
ORD_000597,CUST_8936,confirmed,489.98,2,2026-01-12 15:37:00,2026-01-13 17:46:00
ORD_000464,CUST_4259,shipped,49.99,1,2026-01-10 13:55:00,2026-01-13 19:20:00
ORD_000415,CUST_4695,confirmed,334.98,2,2026-01-09 15:53:00,2026-01-13 08:48:00
ORD_000194,CUST_6928,cancelled,1819.96,4,2026-01-04 19:58:00,2026-01-13 18:11:00
ORD_000337,CUST_2380,delivered,749.97,3,2026-01-07 12:41:00,2026-01-13 20:41:00
ORD_000465,CUST_9363,confirmed,289.98,2,2026-01-10 13:43:00,2026-01-13 14:12:00
ORD_000383,CUST_9462,delivered,249.98,2,2026-01-08 15:48:00,2026-01-13 13:36:00
ORD_000395,CUST_8646,cancelled,849.97,3,2026-01-08 12:13:00,2026-01-13 10:15:00
ORD_000300,CUST_8520,delivered,609.97,3,2026-01-06 13:25:00,2026-01-13 20:53:00
ORD_000377,CUST_7602,confirmed,519.96,4,2026-01-08 10:17:00,2026-01-13 10:54:00
ORD_000566,CUST_8530,confirmed,1899.96,4,2026-01-12 13:05:00,2026-01-13 14:50:00
ORD_000362,CUST_8869,shipped,1999.98,2,2026-01-08 09:18:00,2026-01-13 15:30:00
ORD_000461,CUST_3676,delivered,1209.97,3,2026-01-10 09:44:00,2026-01-13 10:16:00
ORD_000364,CUST_2493,delivered,969.96,4,2026-01-08 18:16:00,2026-01-13 17:52:00
ORD_000255,CUST_7121,confirmed,539.97,3,2026-01-06 10:29:00,2026-01-13 12:12:00
ORD_000292,CUST_2217,cancelled,669.96,4,2026-01-06 16:02:00,2026-01-13 13:11:00
ORD_000327,CUST_5102,delivered,439.97,3,2026-01-07 18:23:00,2026-01-13 14:53:00
ORD_000145,CUST_7512,shipped,1354.96,4,2026-01-03 12:21:00,2026-01-13 11:01:00
ORD_000369,CUST_9226,confirmed,659.96,4,2026-01-08 19:02:00,2026-01-13 22:35:00
ORD_000408,CUST_7839,shipped,149.97,3,2026-01-09 17:36:00,2026-01-13 18:14:00
ORD_000492,CUST_5097,shipped,1084.97,3,2026-01-10 11:57:00,2026-01-13 15:12:00
ORD_000505,CUST_2302,confirmed,169.98,2,2026-01-11 08:22:00,2026-01-13 21:10:00
ORD_000545,CUST_6434,cancelled,459.97,3,2026-01-11 08:13:00,2026-01-13 17:27:00
ORD_000478,CUST_6073,confirmed,759.96,4,2026-01-10 18:34:00,2026-01-13 10:05:00
ORD_000471,CUST_2311,shipped,334.98,2,2026-01-10 19:44:00,2026-01-13 10:36:00
ORD_000156,CUST_8450,delivered,399.99,1,2026-01-04 11:07:00,2026-01-13 19:33:00
ORD_000336,CUST_7291,delivered,1149.98,2,2026-01-07 20:07:00,2026-01-13 22:59:00
ORD_000298,CUST_8054,shipped,79.99,1,2026-01-06 19:43:00,2026-01-13 18:31:00
ORD_000386,CUST_6904,delivered,89.99,1,2026-01-08 15:03:00,2026-01-13 19:13:00
ORD_000276,CUST_3869,shipped,249.97,3,2026-01-06 19:58:00,2026-01-13 21:52:00
ORD_000568,CUST_2390,confirmed,719.97,3,2026-01-12 13:31:00,2026-01-13 12:47:00
ORD_000378,CUST_7484,delivered,599.98,2,2026-01-08 14:02:00,2026-01-13 10:27:00
ORD_000389,CUST_6640,shipped,249.98,2,2026-01-08 16:22:00,2026-01-13 17:13:00
ORD_000540,CUST_1100,shipped,514.97,3,2026-01-11 13:49:00,2026-01-13 12:46:00
ORD_000312,CUST_8015,shipped,199.98,2,2026-01-07 13:55:00,2026-01-13 14:11:00
ORD_000162,CUST_4898,delivered,149.99,1,2026-01-04 13:50:00,2026-01-13 10:01:00
ORD_000564,CUST_1054,confirmed,239.96,4,2026-01-12 16:14:00,2026-01-13 12:15:00
ORD_000110,CUST_3068,delivered,199.99,1,2026-01-03 16:18:00,2026-01-13 22:15:00
ORD_000184,CUST_2391,delivered,999.96,4,2026-01-04 17:38:00,2026-01-13 18:41:00
ORD_000225,CUST_7340,delivered,274.97,3,2026-01-05 15:33:00,2026-01-13 08:30:00
ORD_000410,CUST_3636,confirmed,1999.98,2,2026-01-09 12:48:00,2026-01-13 13:44:00
ORD_000402,CUST_7347,shipped,449.98,2,2026-01-09 10:06:00,2026-01-13 11:45:00
ORD_000582,CUST_7162,confirmed,1199.98,2,2026-01-12 09:50:00,2026-01-13 14:47:00
ORD_000462,CUST_2577,delivered,89.99,1,2026-01-10 12:30:00,2026-01-13 09:06:00
ORD_000591,CUST_5670,confirmed,1299.98,2,2026-01-12 18:23:00,2026-01-13 08:21:00
ORD_000231,CUST_9094,delivered,239.98,2,2026-01-05 10:15:00,2026-01-13 15:58:00
ORD_000457,CUST_4744,delivered,359.97,3,2026-01-10 10:36:00,2026-01-13 17:42:00
ORD_000280,CUST_2295,confirmed,519.96,4,2026-01-06 11:21:00,2026-01-13 17:45:00
ORD_000574,CUST_3138,confirmed,1549.96,4,2026-01-12 19:41:00,2026-01-13 08:00:00
ORD_000253,CUST_3616,shipped,299.99,1,2026-01-06 15:19:00,2026-01-13 17:24:00
ORD_000513,CUST_1893,confirmed,969.96,4,2026-01-11 14:18:00,2026-01-13 14:42:00
ORD_000262,CUST_4570,shipped,399.99,1,2026-01-06 08:47:00,2026-01-13 22:35:00
ORD_000593,CUST_9804,cancelled,149.99,1,2026-01-12 08:59:00,2026-01-13 10:16:00
ORD_000526,CUST_6718,confirmed,149.99,1,2026-01-11 08:41:00,2026-01-13 15:59:00
ORD_000373,CUST_6343,delivered,399.99,1,2026-01-08 14:35:00,2026-01-13 15:08:00
ORD_000511,CUST_5025,cancelled,49.99,1,2026-01-11 08:56:00,2026-01-13 19:33:00
ORD_000552,CUST_4552,confirmed,2149.97,3,2026-01-12 17:42:00,2026-01-13 12:07:00
ORD_000363,CUST_2342,confirmed,1089.98,2,2026-01-08 18:18:00,2026-01-13 10:31:00
ORD_000265,CUST_3218,delivered,89.99,1,2026-01-06 10:49:00,2026-01-13 21:17:00
ORD_000563,CUST_9039,confirmed,949.97,3,2026-01-12 08:32:00,2026-01-13 22:27:00
ORD_000420,CUST_5934,delivered,1199.98,2,2026-01-09 17:03:00,2026-01-13 22:16:00
ORD_000452,CUST_8490,delivered,1719.96,4,2026-01-10 20:11:00,2026-01-13 20:59:00
ORD_000537,CUST_2932,confirmed,1999.98,2,2026-01-11 18:50:00,2026-01-13 13:27:00
ORD_000561,CUST_5105,confirmed,999.99,1,2026-01-12 09:36:00,2026-01-13 13:47:00
ORD_000350,CUST_5247,confirmed,449.98,2,2026-01-07 16:50:00,2026-01-13 20:09:00
ORD_000286,CUST_2615,shipped,1149.96,4,2026-01-06 15:29:00,2026-01-13 22:42:00
ORD_000243,CUST_7653,delivered,789.97,3,2026-01-05 20:43:00,2026-01-13 15:03:00
