order_id,customer_id,status,amount,items,created_at,updated_at
ORD_001201,CUST_4666,pending,989.96,4,2026-01-25 09:31:00,2026-01-25 09:31:00
ORD_001202,CUST_8413,pending,1419.97,3,2026-01-25 19:30:00,2026-01-25 19:30:00
ORD_001203,CUST_4852,pending,899.97,3,2026-01-25 14:26:00,2026-01-25 14:26:00
ORD_001204,CUST_1602,pending,439.97,3,2026-01-25 19:09:00,2026-01-25 19:09:00
ORD_001205,CUST_2764,pending,999.99,1,2026-01-25 09:09:00,2026-01-25 09:09:00
ORD_001206,CUST_4919,pending,674.96,4,2026-01-25 13:37:00,2026-01-25 13:37:00
ORD_001207,CUST_5956,pending,699.96,4,2026-01-25 16:46:00,2026-01-25 16:46:00
ORD_001208,CUST_7402,pending,419.98,2,2026-01-25 13:10:00,2026-01-25 13:10:00
ORD_001209,CUST_7382,pending,1399.98,2,2026-01-25 20:16:00,2026-01-25 20:16:00
ORD_001210,CUST_6301,pending,169.98,2,2026-01-25 14:50:00,2026-01-25 14:50:00
ORD_001211,CUST_4014,pending,799.96,4,2026-01-25 13:58:00,2026-01-25 13:58:00
ORD_001212,CUST_7812,pending,119.99,1,2026-01-25 10:16:00,2026-01-25 10:16:00
ORD_001213,CUST_1688,pending,49.99,1,2026-01-25 13:09:00,2026-01-25 13:09:00
ORD_001214,CUST_4313,pending,389.98,2,2026-01-25 12:58:00,2026-01-25 12:58:00
ORD_001215,CUST_6619,pending,84.98,2,2026-01-25 18:23:00,2026-01-25 18:23:00
ORD_001216,CUST_4458,pending,584.97,3,2026-01-25 16:12:00,2026-01-25 16:12:00
ORD_001217,CUST_9273,pending,699.98,2,2026-01-25 19:47:00,2026-01-25 19:47:00
ORD_001218,CUST_4222,pending,399.97,3,2026-01-25 17:59:00,2026-01-25 17:59:00
ORD_001219,CUST_5754,pending,1269.96,4,2026-01-25 17:35:00,2026-01-25 17:35:00
ORD_001220,CUST_8774,pending,1749.96,4,2026-01-25 20:04:00,2026-01-25 20:04:00
ORD_001221,CUST_4651,pending,789.96,4,2026-01-25 13:53:00,2026-01-25 13:53:00
ORD_001222,CUST_5163,pending,449.96,4,2026-01-25 18:57:00,2026-01-25 18:57:00
ORD_001223,CUST_7504,pending,1369.96,4,2026-01-25 15:15:00,2026-01-25 15:15:00
ORD_001224,CUST_5483,pending,49.99,1,2026-01-25 09:51:00,2026-01-25 09:51:00
ORD_001225,CUST_1838,pending,1189.96,4,2026-01-25 20:19:00,2026-01-25 20:19:00
ORD_001226,CUST_4847,pending,679.96,4,2026-01-25 09:54:00,2026-01-25 09:54:00
ORD_001227,CUST_2305,pending,649.96,4,2026-01-25 18:27:00,2026-01-25 18:27:00
ORD_001228,CUST_5230,pending,1499.97,3,2026-01-25 10:59:00,2026-01-25 10:59:00
ORD_001229,CUST_7986,pending,599.98,2,2026-01-25 14:10:00,2026-01-25 14:10:00
ORD_001230,CUST_5731,pending,434.98,2,2026-01-25 20:59:00,2026-01-25 20:59:00
ORD_001231,CUST_2989,pending,799.97,3,2026-01-25 09:09:00,2026-01-25 09:09:00
ORD_001232,CUST_5424,pending,199.99,1,2026-01-25 09:49:00,2026-01-25 09:49:00
ORD_001233,CUST_9758,pending,199.98,2,2026-01-25 09:32:00,2026-01-25 09:32:00
ORD_001234,CUST_2507,pending,464.96,4,2026-01-25 13:50:00,2026-01-25 13:50:00
ORD_001235,CUST_1298,pending,349.97,3,2026-01-25 12:46:00,2026-01-25 12:46:00
ORD_001236,CUST_6604,pending,199.99,1,2026-01-25 10:09:00,2026-01-25 10:09:00
ORD_001237,CUST_6757,pending,379.98,2,2026-01-25 11:30:00,2026-01-25 11:30:00
ORD_001238,CUST_8084,pending,399.99,1,2026-01-25 14:50:00,2026-01-25 14:50:00
ORD_001239,CUST_7593,pending,119.99,1,2026-01-25 20:51:00,2026-01-25 20:51:00
ORD_001240,CUST_2096,pending,449.98,2,2026-01-25 15:49:00,2026-01-25 15:49:00
ORD_001241,CUST_8501,pending,319.98,2,2026-01-25 20:31:00,2026-01-25 20:31:00
ORD_001242,CUST_6823,pending,1919.96,4,2026-01-25 11:00:00,2026-01-25 11:00:00
ORD_001243,CUST_6549,pending,199.99,1,2026-01-25 13:41:00,2026-01-25 13:41:00
ORD_001244,CUST_2572,pending,1484.96,4,2026-01-25 10:53:00,2026-01-25 10:53:00
ORD_001245,CUST_6582,pending,79.99,1,2026-01-25 15:31:00,2026-01-25 15:31:00
ORD_001246,CUST_6194,pending,299.99,1,2026-01-25 08:50:00,2026-01-25 08:50:00
ORD_001247,CUST_2746,pending,519.98,2,2026-01-25 12:02:00,2026-01-25 12:02:00
ORD_001248,CUST_5231,pending,199.99,1,2026-01-25 18:08:00,2026-01-25 18:08:00
ORD_001249,CUST_2230,pending,609.96,4,2026-01-25 16:23:00,2026-01-25 16:23:00
ORD_001250,CUST_2524,pending,1689.96,4,2026-01-25 13:11:00,2026-01-25 13:11:00
ORD_000863,CUST_2225,cancelled,349.96,4,2026-01-18 19:38:00,2026-01-25 09:21:00
ORD_001129,CUST_3830,shipped,1899.96,4,2026-01-23 20:52:00,2026-01-25 10:09:00
ORD_001170,CUST_1703,confirmed,169.98,2,2026-01-24 20:27:00,2026-01-25 20:07:00
