order_id,customer_id,status,amount,items,created_at,updated_at
ORD_000201,CUST_3273,pending,89.99,1,2026-01-05 15:44:00,2026-01-05 15:44:00
ORD_000202,CUST_9647,pending,2139.96,4,2026-01-05 10:35:00,2026-01-05 10:35:00
ORD_000203,CUST_8489,pending,1639.96,4,2026-01-05 14:40:00,2026-01-05 14:40:00
ORD_000204,CUST_9782,pending,149.99,1,2026-01-05 15:38:00,2026-01-05 15:38:00
ORD_000205,CUST_3352,pending,299.99,1,2026-01-05 17:15:00,2026-01-05 17:15:00
ORD_000206,CUST_2402,pending,439.97,3,2026-01-05 14:11:00,2026-01-05 14:11:00
ORD_000207,CUST_1333,pending,1159.97,3,2026-01-05 16:35:00,2026-01-05 16:35:00
ORD_000208,CUST_6850,pending,1919.96,4,2026-01-05 19:01:00,2026-01-05 19:01:00
ORD_000209,CUST_2698,pending,399.99,1,2026-01-05 19:42:00,2026-01-05 19:42:00
ORD_000210,CUST_8612,pending,949.97,3,2026-01-05 18:11:00,2026-01-05 18:11:00
ORD_000211,CUST_5807,pending,1454.96,4,2026-01-05 15:02:00,2026-01-05 15:02:00
ORD_000212,CUST_6080,pending,1149.98,2,2026-01-05 08:20:00,2026-01-05 08:20:00
ORD_000213,CUST_6848,pending,404.96,4,2026-01-05 11:18:00,2026-01-05 11:18:00
ORD_000214,CUST_3039,pending,119.99,1,2026-01-05 13:17:00,2026-01-05 13:17:00
ORD_000215,CUST_4060,pending,149.97,3,2026-01-05 14:21:00,2026-01-05 14:21:00
ORD_000216,CUST_7955,pending,824.96,4,2026-01-05 09:46:00,2026-01-05 09:46:00
ORD_000217,CUST_5813,pending,49.99,1,2026-01-05 10:34:00,2026-01-05 10:34:00
ORD_000218,CUST_7981,pending,639.97,3,2026-01-05 15:38:00,2026-01-05 15:38:00
ORD_000219,CUST_6776,pending,699.98,2,2026-01-05 08:46:00,2026-01-05 08:46:00
ORD_000220,CUST_6952,pending,1489.96,4,2026-01-05 18:25:00,2026-01-05 18:25:00
ORD_000221,CUST_8179,pending,349.98,2,2026-01-05 17:43:00,2026-01-05 17:43:00
ORD_000222,CUST_7001,pending,149.99,1,2026-01-05 11:49:00,2026-01-05 11:49:00
ORD_000223,CUST_7077,pending,779.97,3,2026-01-05 18:28:00,2026-01-05 18:28:00
ORD_000224,CUST_6150,pending,1199.97,3,2026-01-05 13:25:00,2026-01-05 13:25:00
ORD_000225,CUST_7340,pending,274.97,3,2026-01-05 15:33:00,2026-01-05 15:33:00
ORD_000226,CUST_8311,pending,89.99,1,2026-01-05 12:45:00,2026-01-05 12:45:00
ORD_000227,CUST_3009,pending,289.98,2,2026-01-05 15:12:00,2026-01-05 15:12:00
ORD_000228,CUST_2438,pending,169.98,2,2026-01-05 19:28:00,2026-01-05 19:28:00
ORD_000229,CUST_5914,pending,414.97,3,2026-01-05 12:57:00,2026-01-05 12:57:00
ORD_000230,CUST_6922,pending,234.98,2,2026-01-05 18:11:00,2026-01-05 18:11:00
ORD_000231,CUST_9094,pending,239.98,2,2026-01-05 10:15:00,2026-01-05 10:15:00
ORD_000232,CUST_8657,pending,399.99,1,2026-01-05 17:23:00,2026-01-05 17:23:00
ORD_000233,CUST_8842,pending,1299.98,2,2026-01-05 12:25:00,2026-01-05 12:25:00
ORD_000234,CUST_8372,pending,1354.96,4,2026-01-05 18:04:00,2026-01-05 18:04:00
ORD_000235,CUST_3981,pending,854.96,4,2026-01-05 18:37:00,2026-01-05 18:37:00
ORD_000236,CUST_3034,pending,249.98,2,2026-01-05 08:53:00,2026-01-05 08:53:00
ORD_000237,CUST_6669,pending,549.98,2,2026-01-05 19:14:00,2026-01-05 19:14:00
ORD_000238,CUST_3050,pending,509.97,3,2026-01-05 16:17:00,2026-01-05 16:17:00
ORD_000239,CUST_3526,pending,1599.97,3,2026-01-05 17:37:00,2026-01-05 17:37:00
ORD_000240,CUST_1674,pending,334.98,2,2026-01-05 17:21:00,2026-01-05 17:21:00
ORD_000241,CUST_5336,pending,999.99,1,2026-01-05 18:49:00,2026-01-05 18:49:00
ORD_000242,CUST_9159,pending,84.98,2,2026-01-05 18:01:00,2026-01-05 18:01:00
ORD_000243,CUST_7653,pending,789.97,3,2026-01-05 20:43:00,2026-01-05 20:43:00
ORD_000244,CUST_8609,pending,499.97,3,2026-01-05 14:30:00,2026-01-05 14:30:00
ORD_000245,CUST_6658,pending,549.98,2,2026-01-05 19:20:00,2026-01-05 19:20:00
ORD_000246,CUST_5382,pending,1029.96,4,2026-01-05 15:07:00,2026-01-05 15:07:00
ORD_000247,CUST_5067,pending,1579.96,4,2026-01-05 17:26:00,2026-01-05 17:26:00
ORD_000248,CUST_4110,pending,319.98,2,2026-01-05 19:20:00,2026-01-05 19:20:00
