order_id,customer_id,status,amount,items,created_at,updated_at
ORD_001251,CUST_2328,pending,999.99,1,2026-01-26 10:48:00,2026-01-26 10:48:00
ORD_001252,CUST_2609,pending,299.99,1,2026-01-26 15:51:00,2026-01-26 15:51:00
ORD_001253,CUST_1423,pending,549.96,4,2026-01-26 19:38:00,2026-01-26 19:38:00
ORD_001254,CUST_9257,pending,599.98,2,2026-01-26 18:07:00,2026-01-26 18:07:00
ORD_001255,CUST_9847,pending,1124.97,3,2026-01-26 10:38:00,2026-01-26 10:38:00
ORD_001256,CUST_9215,pending,354.96,4,2026-01-26 20:18:00,2026-01-26 20:18:00
ORD_001257,CUST_9309,pending,399.99,1,2026-01-26 15:02:00,2026-01-26 15:02:00
ORD_001258,CUST_6658,pending,2349.96,4,2026-01-26 11:24:00,2026-01-26 11:24:00
ORD_001259,CUST_7188,pending,1124.97,3,2026-01-26 10:25:00,2026-01-26 10:25:00
ORD_001260,CUST_5414,pending,89.99,1,2026-01-26 10:51:00,2026-01-26 10:51:00
ORD_001261,CUST_6081,pending,599.98,2,2026-01-26 08:23:00,2026-01-26 08:23:00
ORD_001262,CUST_1645,pending,434.98,2,2026-01-26 08:35:00,2026-01-26 08:35:00
ORD_001263,CUST_6817,pending,1259.96,4,2026-01-26 16:29:00,2026-01-26 16:29:00
ORD_001264,CUST_9615,pending,34.99,1,2026-01-26 20:40:00,2026-01-26 20:40:00
ORD_001265,CUST_3005,pending,1149.98,2,2026-01-26 20:03:00,2026-01-26 20:03:00
ORD_001266,CUST_5286,pending,489.96,4,2026-01-26 19:00:00,2026-01-26 19:00:00
ORD_001267,CUST_5079,pending,579.97,3,2026-01-26 15:31:00,2026-01-26 15:31:00
ORD_001268,CUST_2051,pending,434.98,2,2026-01-26 16:41:00,2026-01-26 16:41:00
ORD_001269,CUST_5835,pending,1539.96,4,2026-01-26 17:43:00,2026-01-26 17:43:00
ORD_001270,CUST_6038,pending,379.98,2,2026-01-26 18:46:00,2026-01-26 18:46:00
ORD_001271,CUST_9656,pending,1244.96,4,2026-01-26 10:23:00,2026-01-26 10:23:00
ORD_001272,CUST_7392,pending,1524.96,4,2026-01-26 08:52:00,2026-01-26 08:52:00
ORD_001273,CUST_5761,pending,649.97,3,2026-01-26 20:23:00,2026-01-26 20:23:00
ORD_001274,CUST_7046,pending,149.99,1,2026-01-26 20:14:00,2026-01-26 20:14:00
ORD_001275,CUST_2386,pending,379.97,3,2026-01-26 19:01:00,2026-01-26 19:01:00
ORD_001276,CUST_9689,pending,629.96,4,2026-01-26 17:52:00,2026-01-26 17:52:00
ORD_001277,CUST_7035,pending,34.99,1,2026-01-26 19:06:00,2026-01-26 19:06:00
ORD_001278,CUST_5512,pending,159.98,2,2026-01-26 10:53:00,2026-01-26 10:53:00
ORD_001279,CUST_6569,pending,484.97,3,2026-01-26 19:03:00,2026-01-26 19:03:00
ORD_001280,CUST_5773,pending,89.99,1,2026-01-26 18:03:00,2026-01-26 18:03:00
ORD_001281,CUST_6817,pending,179.98,2,2026-01-26 20:52:00,2026-01-26 20:52:00
ORD_001282,CUST_3001,pending,209.98,2,2026-01-26 13:56:00,2026-01-26 13:56:00
ORD_001283,CUST_8450,pending,1274.96,4,2026-01-26 19:38:00,2026-01-26 19:38:00
ORD_001284,CUST_2497,pending,449.96,4,2026-01-26 11:15:00,2026-01-26 11:15:00
ORD_001285,CUST_4698,pending,199.98,2,2026-01-26 18:20:00,2026-01-26 18:20:00
ORD_001286,CUST_2258,pending,119.99,1,2026-01-26 08:46:00,2026-01-26 08:46:00
ORD_001287,CUST_9272,pending,199.99,1,2026-01-26 17:48:00,2026-01-26 17:48:00
