order_id,customer_id,status,amount,items,created_at,updated_at
ORD_001351,CUST_2811,pending,209.98,2,2026-01-28 14:00:00,2026-01-28 14:00:00
ORD_001352,CUST_9424,pending,79.99,1,2026-01-28 20:07:00,2026-01-28 20:07:00
ORD_001353,CUST_7759,pending,999.99,1,2026-01-28 08:51:00,2026-01-28 08:51:00
ORD_001354,CUST_9011,pending,549.98,2,2026-01-28 20:05:00,2026-01-28 20:05:00
ORD_001355,CUST_2596,pending,1049.98,2,2026-01-28 08:33:00,2026-01-28 08:33:00
ORD_001356,CUST_6615,pending,1199.97,3,2026-01-28 19:06:00,2026-01-28 19:06:00
ORD_001357,CUST_1695,pending,49.99,1,2026-01-28 11:32:00,2026-01-28 11:32:00
ORD_001358,CUST_5714,pending,279.96,4,2026-01-28 09:03:00,2026-01-28 09:03:00
ORD_001359,CUST_7563,pending,449.97,3,2026-01-28 11:51:00,2026-01-28 11:51:00
ORD_001360,CUST_8128,pending,299.98,2,2026-01-28 08:36:00,2026-01-28 08:36:00
ORD_001361,CUST_8320,pending,519.98,2,2026-01-28 18:22:00,2026-01-28 18:22:00
ORD_001362,CUST_6468,pending,254.96,4,2026-01-28 16:00:00,2026-01-28 16:00:00
ORD_001363,CUST_7595,pending,319.98,2,2026-01-28 20:12:00,2026-01-28 20:12:00
ORD_001364,CUST_5165,pending,319.98,2,2026-01-28 15:59:00,2026-01-28 15:59:00
ORD_001365,CUST_4941,pending,719.96,4,2026-01-28 09:33:00,2026-01-28 09:33:00
ORD_001366,CUST_5358,pending,349.98,2,2026-01-28 08:03:00,2026-01-28 08:03:00
ORD_001367,CUST_2111,pending,699.96,4,2026-01-28 08:48:00,2026-01-28 08:48:00
ORD_001368,CUST_8657,pending,999.99,1,2026-01-28 17:31:00,2026-01-28 17:31:00
ORD_001369,CUST_5303,pending,199.99,1,2026-01-28 08:01:00,2026-01-28 08:01:00
ORD_001370,CUST_5416,pending,279.98,2,2026-01-28 09:52:00,2026-01-28 09:52:00
ORD_001371,CUST_2077,pending,399.99,1,2026-01-28 18:45:00,2026-01-28 18:45:00
ORD_001372,CUST_5876,pending,1334.97,3,2026-01-28 16:02:00,2026-01-28 16:02:00
ORD_001373,CUST_2066,pending,1099.96,4,2026-01-28 18:14:00,2026-01-28 18:14:00
ORD_001374,CUST_7792,pending,99.98,2,2026-01-28 09:52:00,2026-01-28 09:52:00
ORD_001375,CUST_4543,pending,684.96,4,2026-01-28 09:09:00,2026-01-28 09:09:00
ORD_001376,CUST_3854,pending,1229.96,4,2026-01-28 11:53:00,2026-01-28 11:53:00
ORD_001377,CUST_5736,pending,439.97,3,2026-01-28 16:42:00,2026-01-28 16:42:00
ORD_001378,CUST_1240,pending,199.99,1,2026-01-28 15:51:00,2026-01-28 15:51:00
ORD_001379,CUST_8058,pending,34.99,1,2026-01-28 12:10:00,2026-01-28 12:10:00
ORD_001380,CUST_9856,pending,1049.98,2,2026-01-28 16:29:00,2026-01-28 16:29:00
ORD_001381,CUST_1449,pending,199.98,2,2026-01-28 10:42:00,2026-01-28 10:42:00
ORD_001382,CUST_4853,pending,1399.97,3,2026-01-28 20:05:00,2026-01-28 20:05:00
ORD_001383,CUST_8349,pending,414.97,3,2026-01-28 17:32:00,2026-01-28 17:32:00
ORD_001384,CUST_9806,pending,1119.98,2,2026-01-28 15:01:00,2026-01-28 15:01:00
ORD_001385,CUST_7537,pending,399.97,3,2026-01-28 09:34:00,2026-01-28 09:34:00
ORD_001386,CUST_6833,pending,584.97,3,2026-01-28 15:56:00,2026-01-28 15:56:00
ORD_001387,CUST_8170,pending,129.98,2,2026-01-28 16:23:00,2026-01-28 16:23:00
ORD_001388,CUST_1420,pending,79.99,1,2026-01-28 08:51:00,2026-01-28 08:51:00
ORD_001389,CUST_3946,pending,529.97,3,2026-01-28 18:05:00,2026-01-28 18:05:00
ORD_001390,CUST_2499,pending,1399.98,2,2026-01-28 17:25:00,2026-01-28 17:25:00
ORD_001391,CUST_9186,pending,199.99,1,2026-01-28 16:57:00,2026-01-28 16:57:00
ORD_001392,CUST_8591,pending,164.97,3,2026-01-28 16:09:00,2026-01-28 16:09:00
ORD_001393,CUST_5376,pending,529.96,4,2026-01-28 18:03:00,2026-01-28 18:03:00
ORD_001394,CUST_2931,pending,79.99,1,2026-01-28 11:45:00,2026-01-28 11:45:00
ORD_001395,CUST_7998,pending,1279.97,3,2026-01-28 09:22:00,2026-01-28 09:22:00
ORD_001396,CUST_5065,pending,49.99,1,2026-01-28 16:41:00,2026-01-28 16:41:00
ORD_001397,CUST_4672,pending,349.98,2,2026-01-28 20:44:00,2026-01-28 20:44:00
ORD_001398,CUST_7523,pending,469.97,3,2026-01-28 15:37:00,2026-01-28 15:37:00
ORD_001399,CUST_7908,pending,1089.98,2,2026-01-28 17:59:00,2026-01-28 17:59:00
ORD_001400,CUST_8033,pending,599.97,3,2026-01-28 19:16:00,2026-01-28 19:16:00
ORD_000799,CUST_3641,shipped,149.99,1,2026-01-16 11:41:00,2026-01-28 13:39:00
ORD_001123,CUST_2079,confirmed,679.97,3,2026-01-23 18:38:00,2026-01-28 14:40:00
ORD_001236,CUST_6604,shipped,199.99,1,2026-01-25 10:09:00,2026-01-28 12:34:00
ORD_001266,CUST_5286,confirmed,489.96,4,2026-01-26 19:00:00,2026-01-28 18:34:00
