order_id,customer_id,status,amount,items,created_at,updated_at
ORD_000051,CUST_2200,pending,49.99,1,2026-01-02 17:06:00,2026-01-02 17:06:00
ORD_000052,CUST_2127,pending,229.98,2,2026-01-02 13:56:00,2026-01-02 13:56:00
ORD_000053,CUST_5956,pending,549.98,2,2026-01-02 16:45:00,2026-01-02 16:45:00
ORD_000054,CUST_2697,pending,299.99,1,2026-01-02 16:19:00,2026-01-02 16:19:00
ORD_000055,CUST_3546,pending,209.98,2,2026-01-02 19:35:00,2026-01-02 19:35:00
ORD_000056,CUST_5325,pending,579.97,3,2026-01-02 18:40:00,2026-01-02 18:40:00
ORD_000057,CUST_1058,pending,1589.96,4,2026-01-02 12:02:00,2026-01-02 12:02:00
ORD_000058,CUST_8007,pending,424.97,3,2026-01-02 19:28:00,2026-01-02 19:28:00
ORD_000059,CUST_3442,pending,149.99,1,2026-01-02 19:57:00,2026-01-02 19:57:00
ORD_000060,CUST_3426,pending,119.99,1,2026-01-02 17:35:00,2026-01-02 17:35:00
ORD_000061,CUST_6862,pending,704.96,4,2026-01-02 08:57:00,2026-01-02 08:57:00
ORD_000062,CUST_7658,pending,599.98,2,2026-01-02 13:49:00,2026-01-02 13:49:00
ORD_000063,CUST_3900,pending,289.98,2,2026-01-02 10:51:00,2026-01-02 10:51:00
ORD_000064,CUST_5065,pending,1634.96,4,2026-01-02 20:42:00,2026-01-02 20:42:00
ORD_000065,CUST_8711,pending,584.97,3,2026-01-02 08:54:00,2026-01-02 08:54:00
ORD_000066,CUST_4728,pending,349.98,2,2026-01-02 13:19:00,2026-01-02 13:19:00
ORD_000067,CUST_2137,pending,1149.98,2,2026-01-02 13:17:00,2026-01-02 13:17:00
ORD_000068,CUST_1452,pending,779.97,3,2026-01-02 16:21:00,2026-01-02 16:21:00
ORD_000069,CUST_5349,pending,119.99,1,2026-01-02 12:11:00,2026-01-02 12:11:00
ORD_000070,CUST_6139,pending,149.99,1,2026-01-02 14:22:00,2026-01-02 14:22:00
ORD_000071,CUST_8144,pending,859.96,4,2026-01-02 12:02:00,2026-01-02 12:02:00
ORD_000072,CUST_4228,pending,79.99,1,2026-01-02 20:34:00,2026-01-02 20:34:00
ORD_000073,CUST_3041,pending,449.97,3,2026-01-02 17:20:00,2026-01-02 17:20:00
ORD_000074,CUST_3085,pending,779.97,3,2026-01-02 19:18:00,2026-01-02 19:18:00
ORD_000075,CUST_3851,pending,249.98,2,2026-01-02 18:47:00,2026-01-02 18:47:00
ORD_000076,CUST_6279,pending,569.97,3,2026-01-02 11:27:00,2026-01-02 11:27:00
ORD_000077,CUST_3780,pending,464.96,4,2026-01-02 20:47:00,2026-01-02 20:47:00
ORD_000078,CUST_6491,pending,89.99,1,2026-01-02 18:40:00,2026-01-02 18:40:00
ORD_000079,CUST_6085,pending,119.99,1,2026-01-02 20:15:00,2026-01-02 20:15:00
ORD_000080,CUST_8784,pending,269.98,2,2026-01-02 08:15:00,2026-01-02 08:15:00
ORD_000081,CUST_4185,pending,49.99,1,2026-01-02 18:36:00,2026-01-02 18:36:00
ORD_000082,CUST_2746,pending,1439.96,4,2026-01-02 20:55:00,2026-01-02 20:55:00
ORD_000083,CUST_2988,pending,559.96,4,2026-01-02 16:15:00,2026-01-02 16:15:00
ORD_000084,CUST_8251,pending,359.96,4,2026-01-02 13:48:00,2026-01-02 13:48:00
ORD_000085,CUST_5246,pending,354.96,4,2026-01-02 15:28:00,2026-01-02 15:28:00
ORD_000086,CUST_8939,pending,209.98,2,2026-01-02 20:33:00,2026-01-02 20:33:00
ORD_000087,CUST_5451,pending,1089.98,2,2026-01-02 12:15:00,2026-01-02 12:15:00
ORD_000088,CUST_3503,pending,629.97,3,2026-01-02 11:24:00,2026-01-02 11:24:00
ORD_000089,CUST_7812,pending,1049.98,2,2026-01-02 16:29:00,2026-01-02 16:29:00
ORD_000090,CUST_1320,pending,89.99,1,2026-01-02 14:24:00,2026-01-02 14:24:00
ORD_000091,CUST_9947,pending,739.96,4,2026-01-02 14:34:00,2026-01-02 14:34:00
ORD_000092,CUST_7371,pending,139.98,2,2026-01-02 15:01:00,2026-01-02 15:01:00
ORD_000093,CUST_3091,pending,369.97,3,2026-01-02 15:58:00,2026-01-02 15:58:00
ORD_000094,CUST_1444,pending,199.99,1,2026-01-02 17:36:00,2026-01-02 17:36:00
ORD_000095,CUST_8564,pending,299.99,1,2026-01-02 10:55:00,2026-01-02 10:55:00
ORD_000096,CUST_6355,pending,1399.98,2,2026-01-02 11:29:00,2026-01-02 11:29:00
ORD_000097,CUST_2341,pending,469.97,3,2026-01-02 14:16:00,2026-01-02 14:16:00
ORD_000098,CUST_1659,pending,1679.96,4,2026-01-02 18:04:00,2026-01-02 18:04:00
ORD_000099,CUST_1333,pending,199.99,1,2026-01-02 11:53:00,2026-01-02 11:53:00
