order_id,customer_id,status,amount,items,created_at,updated_at
ORD_000751,CUST_4925,pending,999.97,3,2026-01-16 13:20:00,2026-01-16 13:20:00
ORD_000752,CUST_6410,pending,1699.97,3,2026-01-16 13:55:00,2026-01-16 13:55:00
ORD_000753,CUST_3275,pending,999.99,1,2026-01-16 19:25:00,2026-01-16 19:25:00
ORD_000754,CUST_5072,pending,299.99,1,2026-01-16 16:17:00,2026-01-16 16:17:00
ORD_000755,CUST_4079,pending,469.97,3,2026-01-16 16:26:00,2026-01-16 16:26:00
ORD_000756,CUST_6901,pending,199.99,1,2026-01-16 13:01:00,2026-01-16 13:01:00
ORD_000757,CUST_8279,pending,199.99,1,2026-01-16 19:20:00,2026-01-16 19:20:00
ORD_000758,CUST_2333,pending,349.98,2,2026-01-16 17:50:00,2026-01-16 17:50:00
ORD_000759,CUST_2645,pending,449.97,3,2026-01-16 18:54:00,2026-01-16 18:54:00
ORD_000760,CUST_9267,pending,469.96,4,2026-01-16 17:50:00,2026-01-16 17:50:00
ORD_000761,CUST_5937,pending,149.99,1,2026-01-16 20:05:00,2026-01-16 20:05:00
ORD_000762,CUST_4467,pending,649.96,4,2026-01-16 11:15:00,2026-01-16 11:15:00
ORD_000763,CUST_8125,pending,334.98,2,2026-01-16 09:06:00,2026-01-16 09:06:00
ORD_000764,CUST_7283,pending,149.99,1,2026-01-16 13:57:00,2026-01-16 13:57:00
ORD_000765,CUST_3224,pending,229.97,3,2026-01-16 18:07:00,2026-01-16 18:07:00
ORD_000766,CUST_2059,pending,1619.96,4,2026-01-16 20:59:00,2026-01-16 20:59:00
ORD_000767,CUST_8159,pending,469.97,3,2026-01-16 14:41:00,2026-01-16 14:41:00
ORD_000768,CUST_2460,pending,239.98,2,2026-01-16 09:07:00,2026-01-16 09:07:00
ORD_000769,CUST_7025,pending,269.97,3,2026-01-16 09:36:00,2026-01-16 09:36:00
ORD_000770,CUST_1027,pending,319.98,2,2026-01-16 17:47:00,2026-01-16 17:47:00
ORD_000771,CUST_6980,pending,1199.97,3,2026-01-16 14:20:00,2026-01-16 14:20:00
ORD_000772,CUST_7476,pending,379.98,2,2026-01-16 11:06:00,2026-01-16 11:06:00
ORD_000773,CUST_3370,pending,79.99,1,2026-01-16 15:20:00,2026-01-16 15:20:00
ORD_000774,CUST_3389,pending,219.97,3,2026-01-16 17:18:00,2026-01-16 17:18:00
ORD_000775,CUST_3022,pending,79.99,1,2026-01-16 12:32:00,2026-01-16 12:32:00
ORD_000776,CUST_5775,pending,284.97,3,2026-01-16 11:31:00,2026-01-16 11:31:00
ORD_000777,CUST_4687,pending,1304.96,4,2026-01-16 19:59:00,2026-01-16 19:59:00
ORD_000778,CUST_8987,pending,199.99,1,2026-01-16 20:11:00,2026-01-16 20:11:00
ORD_000779,CUST_7427,pending,559.96,4,2026-01-16 08:35:00,2026-01-16 08:35:00
ORD_000780,CUST_2176,pending,499.97,3,2026-01-16 14:25:00,2026-01-16 14:25:00
ORD_000781,CUST_2594,pending,324.97,3,2026-01-16 16:25:00,2026-01-16 16:25:00
ORD_000782,CUST_5981,pending,434.98,2,2026-01-16 20:03:00,2026-01-16 20:03:00
ORD_000783,CUST_4573,pending,479.96,4,2026-01-16 10:13:00,2026-01-16 10:13:00
ORD_000784,CUST_2670,pending,1034.98,2,2026-01-16 19:54:00,2026-01-16 19:54:00
ORD_000785,CUST_3756,pending,599.98,2,2026-01-16 18:53:00,2026-01-16 18:53:00
ORD_000786,CUST_1859,pending,999.99,1,2026-01-16 15:11:00,2026-01-16 15:11:00
ORD_000787,CUST_8107,pending,199.99,1,2026-01-16 18:21:00,2026-01-16 18:21:00
ORD_000788,CUST_4946,pending,349.98,2,2026-01-16 08:07:00,2026-01-16 08:07:00
ORD_000789,CUST_2468,pending,849.96,4,2026-01-16 14:49:00,2026-01-16 14:49:00
ORD_000790,CUST_2966,pending,809.96,4,2026-01-16 13:00:00,2026-01-16 13:00:00
ORD_000791,CUST_9351,pending,999.99,1,2026-01-16 15:41:00,2026-01-16 15:41:00
ORD_000792,CUST_5484,pending,1079.98,2,2026-01-16 17:30:00,2026-01-16 17:30:00
