order_id,customer_id,status,amount,items,created_at,updated_at
ORD_000701,CUST_1425,pending,549.96,4,2026-01-15 18:43:00,2026-01-15 18:43:00
ORD_000702,CUST_4172,pending,1309.96,4,2026-01-15 19:04:00,2026-01-15 19:04:00
ORD_000703,CUST_8284,pending,389.98,2,2026-01-15 14:30:00,2026-01-15 14:30:00
ORD_000704,CUST_6106,pending,124.98,2,2026-01-15 08:08:00,2026-01-15 08:08:00
ORD_000705,CUST_3385,pending,859.96,4,2026-01-15 16:49:00,2026-01-15 16:49:00
ORD_000706,CUST_1132,pending,349.98,2,2026-01-15 12:23:00,2026-01-15 12:23:00
ORD_000707,CUST_1894,pending,1079.98,2,2026-01-15 16:54:00,2026-01-15 16:54:00
ORD_000708,CUST_4102,pending,989.96,4,2026-01-15 09:21:00,2026-01-15 09:21:00
ORD_000709,CUST_6499,pending,979.96,4,2026-01-15 17:36:00,2026-01-15 17:36:00
ORD_000710,CUST_1691,pending,249.97,3,2026-01-15 20:58:00,2026-01-15 20:58:00
ORD_000711,CUST_4916,pending,1269.96,4,2026-01-15 17:13:00,2026-01-15 17:13:00
ORD_000712,CUST_4018,pending,669.96,4,2026-01-15 11:25:00,2026-01-15 11:25:00
ORD_000713,CUST_1491,pending,399.99,1,2026-01-15 09:22:00,2026-01-15 09:22:00
ORD_000714,CUST_6896,pending,149.99,1,2026-01-15 15:12:00,2026-01-15 15:12:00
ORD_000715,CUST_5654,pending,199.99,1,2026-01-15 11:12:00,2026-01-15 11:12:00
ORD_000716,CUST_5029,pending,179.98,2,2026-01-15 10:21:00,2026-01-15 10:21:00
ORD_000717,CUST_2657,pending,299.98,2,2026-01-15 12:58:00,2026-01-15 12:58:00
ORD_000718,CUST_2818,pending,119.99,1,2026-01-15 10:24:00,2026-01-15 10:24:00
ORD_000719,CUST_3807,pending,689.97,3,2026-01-15 20:23:00,2026-01-15 20:23:00
ORD_000720,CUST_4140,pending,1469.96,4,2026-01-15 20:12:00,2026-01-15 20:12:00
ORD_000721,CUST_4098,pending,1049.96,4,2026-01-15 08:48:00,2026-01-15 08:48:00
