order_id,customer_id,status,amount,items,created_at,updated_at
ORD_000551,CUST_5641,pending,299.99,1,2026-01-12 13:14:00,2026-01-12 13:14:00
ORD_000552,CUST_4552,pending,2149.97,3,2026-01-12 17:42:00,2026-01-12 17:42:00
ORD_000553,CUST_3128,pending,34.99,1,2026-01-12 09:05:00,2026-01-12 09:05:00
ORD_000554,CUST_4018,pending,699.96,4,2026-01-12 09:44:00,2026-01-12 09:44:00
ORD_000555,CUST_5528,pending,1389.97,3,2026-01-12 15:59:00,2026-01-12 15:59:00
ORD_000556,CUST_5543,pending,724.96,4,2026-01-12 20:04:00,2026-01-12 20:04:00
ORD_000557,CUST_5230,pending,399.99,1,2026-01-12 13:03:00,2026-01-12 13:03:00
ORD_000558,CUST_7432,pending,1349.97,3,2026-01-12 11:39:00,2026-01-12 11:39:00
ORD_000559,CUST_8065,pending,449.98,2,2026-01-12 16:49:00,2026-01-12 16:49:00
ORD_000560,CUST_5243,pending,449.98,2,2026-01-12 15:45:00,2026-01-12 15:45:00
ORD_000561,CUST_5105,pending,999.99,1,2026-01-12 09:36:00,2026-01-12 09:36:00
ORD_000562,CUST_7397,pending,2349.96,4,2026-01-12 08:42:00,2026-01-12 08:42:00
ORD_000563,CUST_9039,pending,949.97,3,2026-01-12 08:32:00,2026-01-12 08:32:00
ORD_000564,CUST_1054,pending,239.96,4,2026-01-12 16:14:00,2026-01-12 16:14:00
ORD_000565,CUST_5961,pending,449.96,4,2026-01-12 13:21:00,2026-01-12 13:21:00
ORD_000566,CUST_8530,pending,1899.96,4,2026-01-12 13:05:00,2026-01-12 13:05:00
ORD_000567,CUST_4129,pending,1449.97,3,2026-01-12 14:42:00,2026-01-12 14:42:00
ORD_000568,CUST_2390,pending,719.97,3,2026-01-12 13:31:00,2026-01-12 13:31:00
ORD_000569,CUST_9015,pending,369.96,4,2026-01-12 17:15:00,2026-01-12 17:15:00
ORD_000570,CUST_1268,pending,1559.96,4,2026-01-12 20:28:00,2026-01-12 20:28:00
ORD_000571,CUST_1701,pending,399.99,1,2026-01-12 13:50:00,2026-01-12 13:50:00
ORD_000572,CUST_9791,pending,619.96,4,2026-01-12 18:55:00,2026-01-12 18:55:00
ORD_000573,CUST_3319,pending,124.98,2,2026-01-12 09:02:00,2026-01-12 09:02:00
ORD_000574,CUST_3138,pending,1549.96,4,2026-01-12 19:41:00,2026-01-12 19:41:00
