order_id,customer_id,status,amount,items,created_at,updated_at
ORD_000801,CUST_4668,pending,299.97,3,2026-01-17 09:10:00,2026-01-17 09:10:00
ORD_000802,CUST_3427,pending,79.99,1,2026-01-17 12:02:00,2026-01-17 12:02:00
ORD_000803,CUST_4440,pending,324.97,3,2026-01-17 18:15:00,2026-01-17 18:15:00
ORD_000804,CUST_7047,pending,999.99,1,2026-01-17 13:40:00,2026-01-17 13:40:00
ORD_000805,CUST_7690,pending,1114.97,3,2026-01-17 19:08:00,2026-01-17 19:08:00
ORD_000806,CUST_5582,pending,1519.97,3,2026-01-17 13:14:00,2026-01-17 13:14:00
ORD_000807,CUST_2743,pending,1089.98,2,2026-01-17 18:55:00,2026-01-17 18:55:00
ORD_000808,CUST_8244,pending,889.96,4,2026-01-17 11:52:00,2026-01-17 11:52:00
ORD_000809,CUST_7479,pending,489.98,2,2026-01-17 18:51:00,2026-01-17 18:51:00
ORD_000810,CUST_3430,pending,84.98,2,2026-01-17 14:23:00,2026-01-17 14:23:00
ORD_000811,CUST_9036,pending,1419.96,4,2026-01-17 11:36:00,2026-01-17 11:36:00
ORD_000812,CUST_3911,pending,1299.98,2,2026-01-17 10:56:00,2026-01-17 10:56:00
ORD_000813,CUST_7594,pending,649.96,4,2026-01-17 15:58:00,2026-01-17 15:58:00
ORD_000814,CUST_1193,pending,34.99,1,2026-01-17 10:46:00,2026-01-17 10:46:00
ORD_000815,CUST_1222,pending,399.99,1,2026-01-17 08:07:00,2026-01-17 08:07:00
ORD_000816,CUST_5385,pending,149.99,1,2026-01-17 20:05:00,2026-01-17 20:05:00
ORD_000817,CUST_2742,pending,279.98,2,2026-01-17 20:00:00,2026-01-17 20:00:00
ORD_000818,CUST_8279,pending,1269.97,3,2026-01-17 20:36:00,2026-01-17 20:36:00
ORD_000819,CUST_9905,pending,449.98,2,2026-01-17 11:03:00,2026-01-17 11:03:00
ORD_000820,CUST_5861,pending,569.97,3,2026-01-17 09:34:00,2026-01-17 09:34:00
ORD_000821,CUST_1019,pending,79.99,1,2026-01-17 14:09:00,2026-01-17 14:09:00
ORD_000822,CUST_5699,pending,1049.98,2,2026-01-17 10:22:00,2026-01-17 10:22:00
ORD_000823,CUST_2841,pending,499.98,2,2026-01-17 18:56:00,2026-01-17 18:56:00
ORD_000824,CUST_6467,pending,649.96,4,2026-01-17 13:04:00,2026-01-17 13:04:00
ORD_000825,CUST_1710,pending,399.99,1,2026-01-17 09:57:00,2026-01-17 09:57:00
ORD_000826,CUST_7967,pending,229.98,2,2026-01-17 17:11:00,2026-01-17 17:11:00
ORD_000827,CUST_5702,pending,419.98,2,2026-01-17 17:52:00,2026-01-17 17:52:00
ORD_000828,CUST_5348,pending,259.97,3,2026-01-17 13:59:00,2026-01-17 13:59:00
