order_id,customer_id,status,amount,items,created_at,updated_at
ORD_000851,CUST_6366,pending,489.98,2,2026-01-18 11:01:00,2026-01-18 11:01:00
ORD_000852,CUST_5483,pending,124.98,2,2026-01-18 10:17:00,2026-01-18 10:17:00
ORD_000853,CUST_9123,pending,1484.96,4,2026-01-18 15:47:00,2026-01-18 15:47:00
ORD_000854,CUST_5605,pending,779.96,4,2026-01-18 18:54:00,2026-01-18 18:54:00
ORD_000855,CUST_8992,pending,414.96,4,2026-01-18 11:46:00,2026-01-18 11:46:00
ORD_000856,CUST_7275,pending,324.96,4,2026-01-18 17:06:00,2026-01-18 17:06:00
ORD_000857,CUST_1553,pending,789.96,4,2026-01-18 15:10:00,2026-01-18 15:10:00
ORD_000858,CUST_6771,pending,289.97,3,2026-01-18 18:33:00,2026-01-18 18:33:00
ORD_000859,CUST_2190,pending,1584.96,4,2026-01-18 13:15:00,2026-01-18 13:15:00
ORD_000860,CUST_3003,pending,699.98,2,2026-01-18 20:20:00,2026-01-18 20:20:00
ORD_000861,CUST_6388,pending,399.99,1,2026-01-18 08:45:00,2026-01-18 08:45:00
ORD_000862,CUST_2085,pending,84.98,2,2026-01-18 11:35:00,2026-01-18 11:35:00
ORD_000863,CUST_2225,pending,349.96,4,2026-01-18 19:38:00,2026-01-18 19:38:00
ORD_000864,CUST_9092,pending,619.96,4,2026-01-18 08:51:00,2026-01-18 08:51:00
ORD_000865,CUST_7272,pending,1289.96,4,2026-01-18 17:20:00,2026-01-18 17:20:00
ORD_000866,CUST_1076,pending,169.98,2,2026-01-18 18:50:00,2026-01-18 18:50:00
ORD_000867,CUST_6527,pending,379.96,4,2026-01-18 16:02:00,2026-01-18 16:02:00
ORD_000868,CUST_7800,pending,999.99,1,2026-01-18 09:53:00,2026-01-18 09:53:00
ORD_000869,CUST_6131,pending,174.97,3,2026-01-18 16:49:00,2026-01-18 16:49:00
ORD_000870,CUST_2989,pending,1049.96,4,2026-01-18 18:58:00,2026-01-18 18:58:00
ORD_000871,CUST_2722,pending,439.97,3,2026-01-18 08:08:00,2026-01-18 08:08:00
ORD_000872,CUST_7043,pending,244.97,3,2026-01-18 09:12:00,2026-01-18 09:12:00
ORD_000873,CUST_1705,pending,199.99,1,2026-01-18 08:16:00,2026-01-18 08:16:00
ORD_000874,CUST_5320,pending,999.99,1,2026-01-18 12:04:00,2026-01-18 12:04:00
ORD_000875,CUST_3257,pending,734.97,3,2026-01-18 19:10:00,2026-01-18 19:10:00
ORD_000876,CUST_8320,pending,779.96,4,2026-01-18 14:40:00,2026-01-18 14:40:00
ORD_000877,CUST_8830,pending,79.99,1,2026-01-18 11:36:00,2026-01-18 11:36:00
ORD_000878,CUST_5853,pending,724.96,4,2026-01-18 12:49:00,2026-01-18 12:49:00
ORD_000879,CUST_4373,pending,399.99,1,2026-01-18 11:42:00,2026-01-18 11:42:00
ORD_000880,CUST_4481,pending,999.99,1,2026-01-18 15:03:00,2026-01-18 15:03:00
ORD_000881,CUST_7308,pending,299.99,1,2026-01-18 15:52:00,2026-01-18 15:52:00
ORD_000882,CUST_9644,pending,449.98,2,2026-01-18 17:48:00,2026-01-18 17:48:00
ORD_000883,CUST_9265,pending,484.97,3,2026-01-18 10:54:00,2026-01-18 10:54:00
ORD_000884,CUST_6957,pending,199.99,1,2026-01-18 11:58:00,2026-01-18 11:58:00
ORD_000885,CUST_5552,pending,434.96,4,2026-01-18 11:04:00,2026-01-18 11:04:00
ORD_000886,CUST_2755,pending,969.96,4,2026-01-18 10:29:00,2026-01-18 10:29:00
ORD_000887,CUST_5370,pending,89.99,1,2026-01-18 15:11:00,2026-01-18 15:11:00
ORD_000888,CUST_6766,pending,49.99,1,2026-01-18 16:28:00,2026-01-18 16:28:00
ORD_000889,CUST_7503,pending,629.97,3,2026-01-18 11:09:00,2026-01-18 11:09:00
ORD_000890,CUST_7923,pending,2169.96,4,2026-01-18 18:24:00,2026-01-18 18:24:00
ORD_000891,CUST_9676,pending,139.98,2,2026-01-18 17:17:00,2026-01-18 17:17:00
ORD_000892,CUST_2887,pending,1319.96,4,2026-01-18 09:14:00,2026-01-18 09:14:00
ORD_000893,CUST_4911,pending,119.99,1,2026-01-18 17:17:00,2026-01-18 17:17:00
ORD_000894,CUST_7628,pending,79.99,1,2026-01-18 12:14:00,2026-01-18 12:14:00
ORD_000895,CUST_3802,pending,909.96,4,2026-01-18 15:13:00,2026-01-18 15:13:00
ORD_000896,CUST_1050,pending,489.98,2,2026-01-18 17:18:00,2026-01-18 17:18:00
ORD_000897,CUST_8811,pending,149.99,1,2026-01-18 19:39:00,2026-01-18 19:39:00
ORD_000898,CUST_3730,pending,569.97,3,2026-01-18 18:04:00,2026-01-18 18:04:00
