order_id,customer_id,status,amount,items,created_at,updated_at
ORD_001101,CUST_4912,pending,49.99,1,2026-01-23 10:03:00,2026-01-23 10:03:00
ORD_001102,CUST_8505,pending,689.97,3,2026-01-23 12:47:00,2026-01-23 12:47:00
ORD_001103,CUST_1174,pending,399.99,1,2026-01-23 08:08:00,2026-01-23 08:08:00
ORD_001104,CUST_8702,pending,399.99,1,2026-01-23 11:57:00,2026-01-23 11:57:00
ORD_001105,CUST_9398,pending,1189.96,4,2026-01-23 13:51:00,2026-01-23 13:51:00
ORD_001106,CUST_9008,pending,684.96,4,2026-01-23 16:12:00,2026-01-23 16:12:00
ORD_001107,CUST_6220,pending,489.97,3,2026-01-23 09:51:00,2026-01-23 09:51:00
ORD_001108,CUST_2753,pending,999.99,1,2026-01-23 10:51:00,2026-01-23 10:51:00
ORD_001109,CUST_4882,pending,1399.98,2,2026-01-23 10:36:00,2026-01-23 10:36:00
ORD_001110,CUST_1220,pending,119.99,1,2026-01-23 08:46:00,2026-01-23 08:46:00
ORD_001111,CUST_8549,pending,569.97,3,2026-01-23 18:55:00,2026-01-23 18:55:00
ORD_001112,CUST_4268,pending,334.97,3,2026-01-23 19:08:00,2026-01-23 19:08:00
ORD_001113,CUST_1062,pending,149.99,1,2026-01-23 19:05:00,2026-01-23 19:05:00
ORD_001114,CUST_9672,pending,2124.96,4,2026-01-23 13:40:00,2026-01-23 13:40:00
ORD_001115,CUST_4048,pending,199.98,2,2026-01-23 15:38:00,2026-01-23 15:38:00
ORD_001116,CUST_1103,pending,1509.96,4,2026-01-23 10:32:00,2026-01-23 10:32:00
ORD_001117,CUST_3357,pending,149.99,1,2026-01-23 11:16:00,2026-01-23 11:16:00
ORD_001118,CUST_4064,pending,334.98,2,2026-01-23 09:12:00,2026-01-23 09:12:00
ORD_001119,CUST_7754,pending,524.97,3,2026-01-23 17:18:00,2026-01-23 17:18:00
ORD_001120,CUST_1114,pending,579.97,3,2026-01-23 11:33:00,2026-01-23 11:33:00
ORD_001121,CUST_1989,pending,1239.97,3,2026-01-23 15:22:00,2026-01-23 15:22:00
ORD_001122,CUST_2445,pending,2069.96,4,2026-01-23 19:43:00,2026-01-23 19:43:00
ORD_001123,CUST_2079,pending,679.97,3,2026-01-23 18:38:00,2026-01-23 18:38:00
ORD_001124,CUST_7069,pending,834.97,3,2026-01-23 20:30:00,2026-01-23 20:30:00
ORD_001125,CUST_3794,pending,564.96,4,2026-01-23 11:37:00,2026-01-23 11:37:00
ORD_001126,CUST_8563,pending,299.99,1,2026-01-23 14:29:00,2026-01-23 14:29:00
ORD_001127,CUST_8608,pending,519.97,3,2026-01-23 15:55:00,2026-01-23 15:55:00
ORD_001128,CUST_6189,pending,784.96,4,2026-01-23 10:50:00,2026-01-23 10:50:00
ORD_001129,CUST_3830,pending,1899.96,4,2026-01-23 20:52:00,2026-01-23 20:52:00
ORD_001130,CUST_7410,pending,229.98,2,2026-01-23 09:01:00,2026-01-23 09:01:00
ORD_001131,CUST_5549,pending,1949.96,4,2026-01-23 12:53:00,2026-01-23 12:53:00
ORD_001132,CUST_8128,pending,449.98,2,2026-01-23 15:27:00,2026-01-23 15:27:00
